2911010900|광주광역시|동구|계림동||0|508|9|291102009007|0|12|7|900|
2911010900|광주광역시|동구|계림동||0|508|13|291102009007|0|12|7|901|
2911010900|광주광역시|동구|계림동||0|508|14|291102009007|0|12|7|902|
2911010900|광주광역시|동구|계림동||0|1268|0|291102009007|0|66|0|4008|
2911010900|광주광역시|동구|계림동||0|1296|0|291102009007|0|74|0|3982|
2911011000|광주광역시|동구|산수동||0|543|8|291102009007|0|112|0|1508|
2911011000|광주광역시|동구|산수동||0|543|47|291102009007|0|114|0|1509|
2911011000|광주광역시|동구|산수동||0|543|48|291102009007|0|114|0|1510|
2911011000|광주광역시|동구|산수동||0|537|62|291102009007|0|133|3|1492|
2911011000|광주광역시|동구|산수동||0|542|29|291102009007|0|134|1|5642|
2911011000|광주광역시|동구|산수동||0|538|56|291102009007|0|147|0|1495|
2911011000|광주광역시|동구|산수동||0|539|28|291102009007|0|159|0|1498|
2911011000|광주광역시|동구|산수동||0|539|44|291102009007|0|159|0|1499|
2911011000|광주광역시|동구|산수동||0|540|8|291102009007|0|164|0|1502|
2911011000|광주광역시|동구|산수동||0|540|15|291102009007|0|170|1|1504|
2911011000|광주광역시|동구|산수동||0|522|35|291102009007|0|179|0|1476|
2911011000|광주광역시|동구|산수동||0|522|68|291102009007|0|187|0|1474|
2911011000|광주광역시|동구|산수동||0|522|89|291102009007|0|187|0|1475|
2911011000|광주광역시|동구|산수동||0|555|13|291102009007|0|188|0|1528|
2911011100|광주광역시|동구|지산동||0|719|41|291102009007|0|207|0|1790|
2911011100|광주광역시|동구|지산동||0|719|42|291102009007|0|207|0|1791|
2911011100|광주광역시|동구|지산동||0|719|13|291102009007|0|211|1|4860|
2911011100|광주광역시|동구|지산동||0|719|43|291102009007|0|211|1|4861|
2911011100|광주광역시|동구|지산동||0|719|33|291102009007|0|211|1|4862|
2911011100|광주광역시|동구|지산동||0|718|6|291102009007|0|227|0|5581|
2911011100|광주광역시|동구|지산동||0|718|5|291102009007|0|227|0|5582|
2911011100|광주광역시|동구|지산동||0|718|17|291102009007|0|229|0|1784|
2911011100|광주광역시|동구|지산동||0|718|27|291102009007|0|229|0|1785|
2911010800|광주광역시|동구|동명동||0|18|11|291102009007|0|230|0|568|
2911010800|광주광역시|동구|동명동||0|18|21|291102009007|0|230|0|569|
2911011100|광주광역시|동구|지산동||0|394|10|291102009007|0|230|0|570|
2911010800|광주광역시|동구|동명동||0|18|17|291102009007|0|232|0|578|
2911010800|광주광역시|동구|동명동||0|18|4|291102009007|0|234|2|544|
2911010800|광주광역시|동구|동명동||0|15|6|291102009007|0|235|0|545|
2911010800|광주광역시|동구|동명동||0|11|1|291102009007|0|237|0|546|
2911010800|광주광역시|동구|동명동||0|11|4|291102009007|0|237|0|547|
2911010800|광주광역시|동구|동명동||0|11|18|291102009007|0|237|0|548|
