3011011800|대전광역시|동구|삼성동||0|331|3|301102010003|0|1491|0|1707|
3011011800|대전광역시|동구|삼성동||0|364|13|301102010003|0|1525|0|2219|
3011011800|대전광역시|동구|삼성동||0|364|3|301102010003|0|1525|0|2220|
3011011600|대전광역시|동구|성남동||0|236|6|301102010003|0|1559|0|2422|
3011011600|대전광역시|동구|성남동||0|235|12|301102010003|0|1563|0|2423|
3011011600|대전광역시|동구|성남동||0|236|2|301102010003|0|1563|0|2424|
3011011600|대전광역시|동구|성남동||0|223|18|301102010003|0|1578|33|6366|
3011011600|대전광역시|동구|성남동||0|508|62|301102010003|0|1588|0|2425|
3011011600|대전광역시|동구|성남동||0|508|68|301102010003|0|1588|0|2426|
3011011600|대전광역시|동구|성남동||0|506|3|301102010003|0|1614|0|1527|
3011011700|대전광역시|동구|홍도동||0|11|26|301102010003|0|1627|0|2427|
3011011700|대전광역시|동구|홍도동||0|11|28|301102010003|0|1627|0|2428|
3011011700|대전광역시|동구|홍도동||0|11|29|301102010003|0|1627|0|2429|
3011011600|대전광역시|동구|성남동||0|503|19|301102010003|0|1648|0|7084|
3011011600|대전광역시|동구|성남동||0|502|3|301102010003|0|1660|0|1524|
3011011600|대전광역시|동구|성남동||0|502|29|301102010003|0|1664|0|5964|
3011011600|대전광역시|동구|성남동||0|496|5|301102010003|0|1672|0|1523|
3011011500|대전광역시|동구|용전동||0|117|23|301102010003|0|1679|0|2431|
3011011600|대전광역시|동구|성남동||0|494|6|301102010003|0|1684|0|1521|
3011011600|대전광역시|동구|성남동||0|494|9|301102010003|0|1688|0|6669|
3011011600|대전광역시|동구|성남동||0|494|26|301102010003|0|1688|0|6670|
3011011400|대전광역시|동구|가양동||0|451|2|301102010003|0|1700|0|1175|
3011011400|대전광역시|동구|가양동||0|451|5|301102010003|0|1700|0|1176|
3011011400|대전광역시|동구|가양동||0|452|3|301102010003|0|1720|0|2432|
3011011400|대전광역시|동구|가양동||0|452|32|301102010003|0|1720|0|2433|
3011011400|대전광역시|동구|가양동||0|425|5|301102010003|0|1734|0|4500|
3011011500|대전광역시|동구|용전동||0|10|15|301102010004|0|1215|0|4060|
3011011500|대전광역시|동구|용전동||0|13|31|301102010004|0|1239|0|2435|
3011011500|대전광역시|동구|용전동||0|13|2|301102010004|0|1241|0|4334|
