3611034038|세종특별자치시||금남면|신촌리|0|297|1|361103000098|0|3|5|14854|
3611034038|세종특별자치시||금남면|신촌리|0|297|2|361103000098|0|3|5|14855|
3611010400|세종특별자치시||대평동||0|77|68|361103000098|0|3|9|300|
3611010400|세종특별자치시||대평동||0|77|76|361103000098|0|3|9|301|
3611010400|세종특별자치시||대평동||0|77|68|361103000098|0|3|11|294|
3611034038|세종특별자치시||금남면|신촌리|0|297|3|361103000098|0|3|11|295|
3611010400|세종특별자치시||대평동||0|75|12|361103000098|0|3|13|302|
3611010400|세종특별자치시||대평동||0|75|19|361103000098|0|3|13|303|
3611034038|세종특별자치시||금남면|신촌리|0|129|1|361103000098|0|62|0|14857|
3611034038|세종특별자치시||금남면|신촌리|0|134|1|361103000098|0|62|0|14858|
3611034038|세종특별자치시||금남면|신촌리|0|127|2|361103000098|0|62|0|14859|
3611034038|세종특별자치시||금남면|신촌리|0|140|2|361103000098|0|62|0|14860|
3611034038|세종특별자치시||금남면|신촌리|0|158|18|361103000098|0|62|0|14861|
3611034038|세종특별자치시||금남면|신촌리|0|115|2|361103000098|0|110|5|14862|
3611034038|세종특별자치시||금남면|신촌리|0|115|6|361103000098|0|110|5|14863|
3611034038|세종특별자치시||금남면|신촌리|0|113|3|361103000098|0|110|9|20869|
3611034036|세종특별자치시||금남면|장재리|0|561|2|361103000098|0|224|0|14868|
3611010200|세종특별자치시||소담동||0|32|79|361103000098|0|225|0|18690|
3611010200|세종특별자치시||소담동||0|32|80|361103000098|0|225|0|18691|
3611034036|세종특별자치시||금남면|장재리|0|350|2|361103000098|0|254|0|18063|
3611034036|세종특별자치시||금남면|장재리|0|109|2|361103000098|0|332|20|14869|
3611034036|세종특별자치시||금남면|장재리|0|100|1|361103000098|0|356|0|14870|
3611034034|세종특별자치시||금남면|대박리|0|367|5|361103000098|0|529|0|18622|
3611034034|세종특별자치시||금남면|대박리|0|77|4|361103000098|0|617|0|14874|
3611034034|세종특별자치시||금남면|대박리|0|241|18|361103000098|0|626|0|14877|
3611034034|세종특별자치시||금남면|대박리|0|241|5|361103000098|0|626|0|14878|
3611034033|세종특별자치시||금남면|박산리|0|23|2|361103000098|0|801|9|14879|
3611034033|세종특별자치시||금남면|박산리|0|22|2|361103000098|0|801|9|14880|
3611034025|세종특별자치시||금남면|용담리|0|316|0|361103000100|0|231|4|16610|
3611034025|세종특별자치시||금남면|용담리|0|305|1|361103000100|0|231|32|16612|
3611034025|세종특별자치시||금남면|용담리|0|207|0|361103000100|0|316|0|16613|
3611034024|세종특별자치시||금남면|두만리|0|537|10|361103000100|0|351|28|19240|
3611034024|세종특별자치시||금남면|두만리|0|537|3|361103000100|0|351|30|16616|
3611034024|세종특별자치시||금남면|두만리|0|537|8|361103000100|0|351|30|16617|
3611034024|세종특별자치시||금남면|두만리|0|438|5|361103000100|0|453|40|21669|
3611034024|세종특별자치시||금남면|두만리|0|401|7|361103000100|0|464|0|16618|
3611034023|세종특별자치시||금남면|감성리|0|130|11|361103000100|0|513|5|20689|
3611034023|세종특별자치시||금남면|감성리|0|126|3|361103000100|0|533|8|16619|
3611034023|세종특별자치시||금남면|감성리|0|126|8|361103000100|0|533|8|16620|
3611038031|세종특별자치시||전동면|심중리|0|236|0|361103000167|0|134|5|16579|
3611038031|세종특별자치시||전동면|심중리|0|146|1|361103000167|0|240|0|16580|
3611032024|세종특별자치시||연동면|응암리|1|68|0|361103000168|0|745|86|16757|
3611032024|세종특별자치시||연동면|응암리|0|328|13|361103000168|0|745|86|16758|
3611033025|세종특별자치시||부강면|문곡리|0|731|0|361103000168|0|1042|0|17980|
3611033025|세종특별자치시||부강면|문곡리|1|89|6|361103000168|0|1047|0|10495|
3611033025|세종특별자치시||부강면|문곡리|0|7|0|361103000168|0|1147|26|21638|
3611033025|세종특별자치시||부강면|문곡리|0|3|8|361103000168|0|1147|26|21639|
3611033025|세종특별자치시||부강면|문곡리|0|3|2|361103000168|0|1147|26|21640|
3611033025|세종특별자치시||부강면|문곡리|0|3|1|361103000168|0|1147|26|21641|
3611033025|세종특별자치시||부강면|문곡리|0|3|0|361103000168|0|1147|26|21642|
3611033025|세종특별자치시||부강면|문곡리|0|183|0|361103000168|0|1147|26|21643|
3611033025|세종특별자치시||부강면|문곡리|0|182|1|361103000168|0|1147|26|21644|
3611033025|세종특별자치시||부강면|문곡리|0|182|0|361103000168|0|1147|26|21645|
3611033025|세종특별자치시||부강면|문곡리|0|180|0|361103000168|0|1147|26|21646|
3611033025|세종특별자치시||부강면|문곡리|0|178|2|361103000168|0|1147|26|21647|
3611033025|세종특별자치시||부강면|문곡리|0|178|1|361103000168|0|1147|26|21648|
3611033025|세종특별자치시||부강면|문곡리|0|176|0|361103000168|0|1147|26|21649|
3611033025|세종특별자치시||부강면|문곡리|1|13|3|361103000168|0|1147|26|21650|
3611033025|세종특별자치시||부강면|문곡리|1|12|2|361103000168|0|1147|26|21651|
3611033025|세종특별자치시||부강면|문곡리|0|1100|2|361103000168|0|1147|26|21652|
3611033025|세종특별자치시||부강면|문곡리|0|154|0|361103000168|0|1167|0|20710|
3611034024|세종특별자치시||금남면|두만리|0|433|1|361103000189|0|215|0|16373|
3611034024|세종특별자치시||금남면|두만리|0|434|2|361103000189|0|215|0|16374|
3611034024|세종특별자치시||금남면|두만리|0|583|11|361103000189|0|219|0|18140|
3611011300|세종특별자치시||아름동||0|813|1|361103000189|0|1334|0|20205|
3611031022|세종특별자치시||연기면|보통리|0|365|9|361103000189|0|1833|0|16375|
3611031022|세종특별자치시||연기면|보통리|0|291|0|361103000189|0|1858|42|16376|
3611031022|세종특별자치시||연기면|보통리|0|291|1|361103000189|0|1858|42|16377|
3611031022|세종특별자치시||연기면|보통리|0|293|0|361103000189|0|1858|42|16378|
3611036021|세종특별자치시||연서면|월하리|0|138|19|361103000189|0|2083|0|17900|
3611036021|세종특별자치시||연서면|월하리|0|648|2|361103000189|0|2139|7|16379|
3611025031|세종특별자치시||조치원읍|번암리|0|189|3|361103000189|0|2167|0|16380|
3611025031|세종특별자치시||조치원읍|번암리|0|171|73|361103000189|0|2176|0|131|
3611025031|세종특별자치시||조치원읍|번암리|0|175|2|361103000189|0|2178|0|16381|
3611025029|세종특별자치시||조치원읍|신흥리|0|278|2|361103000189|0|2336|0|16382|
3611025034|세종특별자치시||조치원읍|서창리|0|66|25|361103000189|0|2483|0|16383|
3611025034|세종특별자치시||조치원읍|서창리|0|201|0|361103000189|0|2511|0|16384|
3611025032|세종특별자치시||조치원읍|신안리|0|88|3|361103000189|0|2552|0|16385|
3611025032|세종특별자치시||조치원읍|신안리|0|78|12|361103000189|0|2668|0|16386|
3611025032|세종특별자치시||조치원읍|신안리|0|173|3|361103000189|0|2685|27|16387|
3611025032|세종특별자치시||조치원읍|신안리|0|173|1|361103000189|0|2685|39|608|
3611038024|세종특별자치시||전동면|석곡리|0|342|1|361103000189|0|3310|26|351|
3611037022|세종특별자치시||전의면|동교리|0|19|13|361103000189|0|3594|0|16388|
3611037026|세종특별자치시||전의면|유천리|0|587|6|361103000189|0|3907|0|16389|
3611039022|세종특별자치시||소정면|운당리|0|43|1|361103000189|0|4249|0|16390|
3611039022|세종특별자치시||소정면|운당리|0|50|3|361103000189|0|4268|8|18706|
3611039022|세종특별자치시||소정면|운당리|0|50|5|361103000189|0|4268|8|18707|
3611039022|세종특별자치시||소정면|운당리|0|53|5|361103000189|0|4268|10|16391|
3611039023|세종특별자치시||소정면|대곡리|0|339|19|361103000189|0|4677|0|16392|
3611039023|세종특별자치시||소정면|대곡리|0|373|4|361103000189|0|4746|0|17862|
3611038031|세종특별자치시||전동면|심중리|0|462|0|361103000195|0|218|10|16938|
3611038031|세종특별자치시||전동면|심중리|0|355|1|361103000195|0|232|0|16939|
3611038021|세종특별자치시||전동면|노장리|0|632|1|361103000195|0|355|0|16940|
3611038021|세종특별자치시||전동면|노장리|0|632|1|361103000195|0|359|0|16941|
3611038021|세종특별자치시||전동면|노장리|0|646|7|361103000195|0|362|0|16942|
3611038021|세종특별자치시||전동면|노장리|0|632|1|361103000195|0|363|0|16944|
3611038023|세종특별자치시||전동면|청송리|0|474|3|361103000195|0|584|0|16946|
3611038028|세종특별자치시||전동면|청람리|0|10|2|361103000195|0|702|4|16947|
3611038028|세종특별자치시||전동면|청람리|0|13|0|361103000195|0|702|4|16948|
3611038028|세종특별자치시||전동면|청람리|0|11|0|361103000195|0|702|12|16949|
3611038030|세종특별자치시||전동면|송성리|1|164|0|361103000195|0|853|0|16950|
3611038029|세종특별자치시||전동면|미곡리|0|219|22|361103000195|0|946|10|16951|
3611038029|세종특별자치시||전동면|미곡리|0|357|3|361103000195|0|994|11|16952|
3611038029|세종특별자치시||전동면|미곡리|0|357|0|361103000195|0|994|17|16953|
3611037022|세종특별자치시||전의면|동교리|0|7|1|361103000195|0|1024|0|16954|
3611037022|세종특별자치시||전의면|동교리|0|13|20|361103000195|0|1024|0|16955|
3611038029|세종특별자치시||전동면|미곡리|0|358|1|361103000195|0|1024|0|16956|
3611037022|세종특별자치시||전의면|동교리|0|13|2|361103000195|0|1032|0|16957|
3611037022|세종특별자치시||전의면|동교리|0|3|18|361103000195|0|1061|0|16958|
3611037022|세종특별자치시||전의면|동교리|0|3|19|361103000195|0|1061|0|16959|
3611037022|세종특별자치시||전의면|동교리|0|165|0|361103000195|0|1143|0|16960|
3611037022|세종특별자치시||전의면|동교리|0|190|3|361103000195|0|1177|1|16961|
3611037021|세종특별자치시||전의면|읍내리|0|254|24|361103000195|0|1196|0|18680|
3611037021|세종특별자치시||전의면|읍내리|0|253|2|361103000195|0|1197|0|16962|
3611037021|세종특별자치시||전의면|읍내리|0|254|12|361103000195|0|1198|0|17640|
3611037021|세종특별자치시||전의면|읍내리|0|256|3|361103000195|0|1200|1|16963|
3611037021|세종특별자치시||전의면|읍내리|0|175|0|361103000195|0|1204|9|16964|
3611037021|세종특별자치시||전의면|읍내리|0|259|16|361103000195|0|1209|0|311|
3611037021|세종특별자치시||전의면|읍내리|0|259|41|361103000195|0|1209|0|312|
3611037021|세종특별자치시||전의면|읍내리|0|258|34|361103000195|0|1210|0|17620|
3611037021|세종특별자치시||전의면|읍내리|0|258|6|361103000195|0|1210|0|17621|
3611037021|세종특별자치시||전의면|읍내리|0|258|33|361103000195|0|1212|0|16966|
3611037021|세종특별자치시||전의면|읍내리|0|311|2|361103000195|0|1239|0|16967|
3611037021|세종특별자치시||전의면|읍내리|0|146|1|361103000195|0|1240|0|16968|
3611037021|세종특별자치시||전의면|읍내리|0|151|2|361103000195|0|1240|0|16969|
3611037021|세종특별자치시||전의면|읍내리|0|98|1|361103000195|0|1260|4|16970|
3611037021|세종특별자치시||전의면|읍내리|0|151|5|361103000195|0|1260|6|16971|
3611037026|세종특별자치시||전의면|유천리|0|537|17|361103000195|0|1350|0|20557|
3611037026|세종특별자치시||전의면|유천리|0|528|1|361103000195|0|1398|0|16974|
3611037026|세종특별자치시||전의면|유천리|0|531|0|361103000195|0|1398|0|16975|
3611037026|세종특별자치시||전의면|유천리|0|496|0|361103000195|0|1410|1|16976|
3611037026|세종특별자치시||전의면|유천리|0|496|1|361103000195|0|1410|1|16977|
3611037026|세종특별자치시||전의면|유천리|0|454|0|361103000195|0|1466|0|16978|
3611037023|세종특별자치시||전의면|서정리|0|391|0|361103000195|0|1510|0|16979|
3611037023|세종특별자치시||전의면|서정리|0|393|2|361103000195|0|1510|0|16980|
3611037026|세종특별자치시||전의면|유천리|0|216|1|361103000195|0|1510|0|16981|
3611037026|세종특별자치시||전의면|유천리|0|292|0|361103000195|0|1512|0|16982|
3611037026|세종특별자치시||전의면|유천리|0|305|5|361103000195|0|1512|0|16983|
3611037026|세종특별자치시||전의면|유천리|0|305|6|361103000195|0|1512|0|16984|
3611037026|세종특별자치시||전의면|유천리|0|292|2|361103000195|0|1512|0|16985|
3611037026|세종특별자치시||전의면|유천리|0|292|1|361103000195|0|1512|0|16986|
3611037026|세종특별자치시||전의면|유천리|0|305|4|361103000195|0|1512|0|16987|
3611037026|세종특별자치시||전의면|유천리|0|305|2|361103000195|0|1512|0|16988|
3611037026|세종특별자치시||전의면|유천리|0|97|9|361103000195|0|1585|10|19866|
3611031028|세종특별자치시||연기면|산울리|0|681|0|361103000231|0|1527|0|21623|
3611031028|세종특별자치시||연기면|산울리|0|679|0|361103000231|0|1527|0|21624|
3611031028|세종특별자치시||연기면|산울리|0|686|0|361103000231|0|1527|0|21625|
3611031028|세종특별자치시||연기면|산울리|0|689|0|361103000231|0|1527|0|21626|
3611031028|세종특별자치시||연기면|산울리|0|683|0|361103000231|0|1527|0|21627|
3611031028|세종특별자치시||연기면|산울리|0|687|0|361103000231|0|1527|0|21628|
3611031028|세종특별자치시||연기면|산울리|0|691|0|361103000231|0|1527|0|21629|
3611031028|세종특별자치시||연기면|산울리|0|678|0|361103000231|0|1527|0|21630|
3611031028|세종특별자치시||연기면|산울리|0|688|0|361103000231|0|1527|0|21631|
3611031028|세종특별자치시||연기면|산울리|0|690|0|361103000231|0|1527|0|21632|
3611031028|세종특별자치시||연기면|산울리|0|684|0|361103000231|0|1527|0|21633|
3611031028|세종특별자치시||연기면|산울리|0|685|0|361103000231|0|1527|0|21634|
3611031028|세종특별자치시||연기면|산울리|0|660|0|361103000231|0|1569|0|21590|
3611031028|세종특별자치시||연기면|산울리|0|666|0|361103000231|0|1569|0|21591|
3611031028|세종특별자치시||연기면|산울리|0|801|0|361103000231|0|1569|0|21592|
3611031028|세종특별자치시||연기면|산울리|0|677|0|361103000231|0|1569|0|21593|
3611031028|세종특별자치시||연기면|산울리|0|646|0|361103000231|0|1569|0|21594|
3611031028|세종특별자치시||연기면|산울리|0|648|0|361103000231|0|1569|0|21595|
3611031028|세종특별자치시||연기면|산울리|0|672|0|361103000231|0|1569|0|21596|
3611031028|세종특별자치시||연기면|산울리|0|674|0|361103000231|0|1569|0|21597|
3611031028|세종특별자치시||연기면|산울리|0|675|0|361103000231|0|1569|0|21598|
3611031028|세종특별자치시||연기면|산울리|0|662|0|361103000231|0|1569|0|21599|
3611031028|세종특별자치시||연기면|산울리|0|802|0|361103000231|0|1569|0|21600|
3611031028|세종특별자치시||연기면|산울리|0|207|103|361103000231|0|1569|0|21601|
3611031028|세종특별자치시||연기면|산울리|0|667|0|361103000231|0|1569|0|21602|
3611031028|세종특별자치시||연기면|산울리|0|659|0|361103000231|0|1569|0|21603|
3611031028|세종특별자치시||연기면|산울리|0|653|0|361103000231|0|1569|0|21604|
3611031028|세종특별자치시||연기면|산울리|0|665|0|361103000231|0|1569|0|21605|
3611031028|세종특별자치시||연기면|산울리|0|656|0|361103000231|0|1569|0|21606|
3611031028|세종특별자치시||연기면|산울리|0|657|0|361103000231|0|1569|0|21607|
3611031028|세종특별자치시||연기면|산울리|0|652|0|361103000231|0|1569|0|21608|
3611031028|세종특별자치시||연기면|산울리|0|649|0|361103000231|0|1569|0|21609|
3611031028|세종특별자치시||연기면|산울리|0|647|0|361103000231|0|1569|0|21610|
3611031028|세종특별자치시||연기면|산울리|0|645|0|361103000231|0|1569|0|21611|
3611031028|세종특별자치시||연기면|산울리|0|668|0|361103000231|0|1569|0|21612|
3611031028|세종특별자치시||연기면|산울리|0|669|0|361103000231|0|1569|0|21613|
3611031028|세종특별자치시||연기면|산울리|0|676|0|361103000231|0|1569|0|21614|
3611031028|세종특별자치시||연기면|산울리|0|658|0|361103000231|0|1569|0|21615|
3611031028|세종특별자치시||연기면|산울리|0|654|0|361103000231|0|1569|0|21616|
3611031028|세종특별자치시||연기면|산울리|0|650|0|361103000231|0|1569|0|21617|
3611031028|세종특별자치시||연기면|산울리|0|655|0|361103000231|0|1569|0|21618|
3611031028|세종특별자치시||연기면|산울리|0|651|0|361103000231|0|1569|0|21619|
3611031028|세종특별자치시||연기면|산울리|0|670|0|361103000231|0|1569|0|21620|
3611031028|세종특별자치시||연기면|산울리|0|671|0|361103000231|0|1569|0|21621|
3611031028|세종특별자치시||연기면|산울리|0|673|0|361103000231|0|1569|0|21622|
3611036027|세종특별자치시||연서면|청라리|0|493|0|361103015019|0|198|0|15363|
3611036027|세종특별자치시||연서면|청라리|0|493|1|361103015019|0|198|0|15364|
3611036027|세종특별자치시||연서면|청라리|0|445|1|361103015019|0|213|1|15365|
3611036027|세종특별자치시||연서면|청라리|0|174|0|361103015019|0|349|0|15366|
3611036026|세종특별자치시||연서면|쌍류리|0|294|5|361103015019|0|409|0|15367|
3611036026|세종특별자치시||연서면|쌍류리|0|309|4|361103015019|0|409|0|15368|
3611036026|세종특별자치시||연서면|쌍류리|0|315|3|361103015019|0|409|0|15369|
3611036026|세종특별자치시||연서면|쌍류리|0|294|1|361103015019|0|409|0|15370|
3611036026|세종특별자치시||연서면|쌍류리|0|315|2|361103015019|0|409|0|15371|
3611036026|세종특별자치시||연서면|쌍류리|0|268|2|361103015019|0|435|0|15372|
3611036026|세종특별자치시||연서면|쌍류리|0|272|0|361103015019|0|435|0|15373|
3611036026|세종특별자치시||연서면|쌍류리|0|706|75|361103015019|0|435|0|15374|
3611036026|세종특별자치시||연서면|쌍류리|0|270|1|361103015019|0|435|0|15375|
3611036026|세종특별자치시||연서면|쌍류리|0|185|1|361103015019|0|527|1|15376|
3611036026|세종특별자치시||연서면|쌍류리|0|186|1|361103015019|0|527|2|15377|
3611036026|세종특별자치시||연서면|쌍류리|0|706|98|361103015019|0|547|0|15379|
3611036025|세종특별자치시||연서면|용암리|0|185|6|361103015019|0|593|0|242|
3611036025|세종특별자치시||연서면|용암리|0|75|8|361103015019|0|713|4|15381|
3611036025|세종특별자치시||연서면|용암리|0|75|7|361103015019|0|713|4|15382|
3611036024|세종특별자치시||연서면|고복리|1|51|1|361103015019|0|881|0|15384|
3611036024|세종특별자치시||연서면|고복리|0|436|1|361103015019|0|911|5|15386|
3611036024|세종특별자치시||연서면|고복리|0|410|5|361103015019|0|979|10|15387|
3611036024|세종특별자치시||연서면|고복리|0|401|4|361103015019|0|985|0|15388|
3611036024|세종특별자치시||연서면|고복리|0|401|5|361103015019|0|985|0|15389|
3611036024|세종특별자치시||연서면|고복리|0|205|0|361103015019|0|1057|0|15390|
3611036024|세종특별자치시||연서면|고복리|0|205|1|361103015019|0|1057|0|15391|
3611036024|세종특별자치시||연서면|고복리|0|206|3|361103015019|0|1057|0|15392|
3611036024|세종특별자치시||연서면|고복리|0|206|0|361103015019|0|1057|0|15393|
3611036024|세종특별자치시||연서면|고복리|0|205|2|361103015019|0|1057|0|15394|
3611036024|세종특별자치시||연서면|고복리|0|206|1|361103015019|0|1057|0|15395|
3611036024|세종특별자치시||연서면|고복리|0|206|8|361103015019|0|1057|0|15396|
3611036024|세종특별자치시||연서면|고복리|0|66|2|361103015019|0|1079|0|15397|
3611036024|세종특별자치시||연서면|고복리|0|75|6|361103015019|0|1109|25|21429|
3611036024|세종특별자치시||연서면|고복리|0|31|1|361103015019|0|1131|7|15398|
3611036024|세종특별자치시||연서면|고복리|0|31|8|361103015019|0|1131|7|15399|
3611036024|세종특별자치시||연서면|고복리|0|31|7|361103015019|0|1131|7|15400|
3611036024|세종특별자치시||연서면|고복리|0|31|6|361103015019|0|1131|7|15401|
3611036023|세종특별자치시||연서면|성제리|0|586|54|361103015019|0|1221|0|15403|
3611036023|세종특별자치시||연서면|성제리|0|586|144|361103015019|0|1221|0|15404|
3611036023|세종특별자치시||연서면|성제리|0|607|0|361103015019|0|1221|0|15405|
3611034042|세종특별자치시||금남면|성강리|0|467|11|361103015020|0|228|0|6826|
3611034042|세종특별자치시||금남면|성강리|0|74|0|361103015020|0|228|0|6827|
3611034042|세종특별자치시||금남면|성강리|0|467|12|361103015020|0|228|0|6828|
3611034042|세종특별자치시||금남면|성강리|0|467|14|361103015020|0|228|0|6829|
3611034042|세종특별자치시||금남면|성강리|0|473|0|361103015020|0|228|0|6830|
3611037035|세종특별자치시||전의면|다방리|0|479|2|361103015023|0|24|0|17114|
3611037034|세종특별자치시||전의면|금사리|0|158|5|361103015023|0|55|0|17116|
3611037034|세종특별자치시||전의면|금사리|0|26|4|361103015023|0|114|34|17117|
3611037034|세종특별자치시||전의면|금사리|0|59|0|361103015023|0|125|38|17118|
3611037033|세종특별자치시||전의면|달전리|0|237|0|361103015023|0|188|18|17119|
3611037033|세종특별자치시||전의면|달전리|0|237|1|361103015023|0|188|18|17120|
3611037033|세종특별자치시||전의면|달전리|0|300|1|361103015023|0|190|0|17121|
3611037033|세종특별자치시||전의면|달전리|0|304|1|361103015023|0|205|0|17122|
3611037033|세종특별자치시||전의면|달전리|0|532|5|361103015023|0|382|16|17123|
3611037033|세종특별자치시||전의면|달전리|0|519|17|361103015023|0|412|2|17124|
3611037033|세종특별자치시||전의면|달전리|0|555|1|361103015023|0|412|9|17125|
3611037033|세종특별자치시||전의면|달전리|0|555|2|361103015023|0|412|9|17126|
3611037032|세종특별자치시||전의면|양곡리|0|388|5|361103015023|0|477|0|19206|
3611037032|세종특별자치시||전의면|양곡리|0|552|2|361103015023|0|478|5|17127|
3611037032|세종특별자치시||전의면|양곡리|0|552|2|361103015023|0|478|7|17128|
3611037032|세종특별자치시||전의면|양곡리|0|343|2|361103015023|0|487|0|17129|
3611037032|세종특별자치시||전의면|양곡리|0|345|3|361103015023|0|497|6|20237|
3611037032|세종특별자치시||전의면|양곡리|0|404|1|361103015023|0|497|36|345|
3611037032|세종특별자치시||전의면|양곡리|0|379|1|361103015023|0|530|0|17132|
3611037032|세종특별자치시||전의면|양곡리|0|379|2|361103015023|0|530|0|17133|
3611037032|세종특별자치시||전의면|양곡리|0|399|0|361103015023|0|535|18|17134|
3611035031|세종특별자치시||장군면|송학리|0|126|1|361103015023|0|607|0|8659|
3611035031|세종특별자치시||장군면|송학리|0|124|0|361103015023|0|618|0|18710|
3611035031|세종특별자치시||장군면|송학리|0|124|4|361103015023|0|618|0|18711|
3611037030|세종특별자치시||전의면|신방리|0|382|2|361103015023|0|622|0|17135|
3611035031|세종특별자치시||장군면|송학리|0|86|0|361103015023|0|647|4|8652|
3611035031|세종특별자치시||장군면|송학리|0|75|5|361103015023|0|659|0|8650|
3611035031|세종특별자치시||장군면|송학리|0|75|6|361103015023|0|659|0|8651|
3611035031|세종특별자치시||장군면|송학리|0|68|12|361103015023|0|661|1|21149|
3611037031|세종특별자치시||전의면|영당리|0|115|0|361103015023|0|663|0|18712|
3611037031|세종특별자치시||전의면|영당리|0|116|1|361103015023|0|663|0|18713|
3611037031|세종특별자치시||전의면|영당리|0|505|30|361103015023|0|663|0|18714|
3611037031|세종특별자치시||전의면|영당리|0|505|31|361103015023|0|663|0|18715|
3611035031|세종특별자치시||장군면|송학리|0|50|0|361103015023|0|692|0|8648|
3611035031|세종특별자치시||장군면|송학리|0|233|2|361103015023|0|701|0|18716|
3611035031|세종특별자치시||장군면|송학리|0|232|4|361103015023|0|701|0|18717|
3611035031|세종특별자치시||장군면|송학리|0|233|5|361103015023|0|701|0|18718|
3611037031|세종특별자치시||전의면|영당리|0|56|0|361103015023|0|705|0|17143|
3611037031|세종특별자치시||전의면|영당리|0|44|2|361103015023|0|709|9|17144|
3611037031|세종특별자치시||전의면|영당리|0|44|1|361103015023|0|709|12|17145|
3611037031|세종특별자치시||전의면|영당리|0|58|1|361103015023|0|718|0|18719|
3611037031|세종특별자치시||전의면|영당리|0|82|1|361103015023|0|718|0|18720|
3611037031|세종특별자치시||전의면|영당리|0|34|1|361103015023|0|735|0|18721|
3611035031|세종특별자치시||장군면|송학리|0|270|0|361103015023|0|763|18|8669|
3611037025|세종특별자치시||전의면|신흥리|0|47|2|361103015023|0|807|0|13720|
3611037025|세종특별자치시||전의면|신흥리|0|97|1|361103015023|0|807|0|13721|
3611037025|세종특별자치시||전의면|신흥리|0|98|2|361103015023|0|807|0|13722|
3611037025|세종특별자치시||전의면|신흥리|0|48|2|361103015023|0|825|20|18723|
3611037024|세종특별자치시||전의면|원성리|0|312|4|361103015023|0|895|0|319|
3611037025|세종특별자치시||전의면|신흥리|0|191|0|361103015023|0|895|0|320|
3611037024|세종특별자치시||전의면|원성리|0|309|12|361103015023|0|904|0|18724|
3611037030|세종특별자치시||전의면|신방리|0|513|23|361103015023|0|908|0|18725|
3611037021|세종특별자치시||전의면|읍내리|0|285|13|361103015023|0|958|19|18726|
3611037022|세종특별자치시||전의면|동교리|0|197|16|361103015052|0|6|11|383|
3611037022|세종특별자치시||전의면|동교리|0|266|2|361103015052|0|30|0|20556|
3611037022|세종특별자치시||전의면|동교리|0|221|5|361103015052|0|39|0|16826|
3611037022|세종특별자치시||전의면|동교리|0|216|3|361103015052|0|40|0|16827|
3611037022|세종특별자치시||전의면|동교리|0|213|18|361103015052|0|42|2|16828|
3611037022|세종특별자치시||전의면|동교리|0|219|4|361103015052|0|48|0|16830|
3611037022|세종특별자치시||전의면|동교리|0|251|10|361103015052|0|97|0|16831|
3611037027|세종특별자치시||전의면|관정리|0|666|6|361103015052|0|125|0|16832|
3611037028|세종특별자치시||전의면|신정리|0|577|0|361103015052|0|134|21|16833|
3611037027|세종특별자치시||전의면|관정리|0|163|2|361103015052|0|438|0|18708|
3611037027|세종특별자치시||전의면|관정리|0|161|2|361103015052|0|439|0|19260|
